scenario_id,scenario_name,n,p,n_obs,n_covariates,n_folds,dgp_name,learner_name,n_rep,matched_specification,bias,median_bias,mae,rmse,coverage,ci_length,mean_ci_length,empirical_sd,mean_se,se_ratio,variance_ratio,non_convergence_rate,n_replications_total,n_replications_success,n_replications_failed,t_stat_mean,t_stat_sd,mean_fold_train_size,mean_fold_test_size,mean_fold_ratio,max_fold_ratio,mean_condition_number,max_condition_number,mean_min_eigenvalue,min_min_eigenvalue,rank_deficiency_rate,mean_nuisance_mse_y,mean_nuisance_mse_d,mean_nuisance_r2_y,mean_nuisance_r2_d
665,quadratic_confounding_n1000_p50_k2_ols,1000,50,1000,50,2,quadratic_confounding,ols,10,False,0.3736398597266897,0.39213578749956024,0.3736398597266897,0.3791081601933267,0.0,0.1729323704875004,0.1729323704875004,0.06762849784413472,0.044115400634566385,0.6523196883101023,1.5329906760757097,0.0,10,10,0,8.454577124633232,1.1966191634082046,500.0,500.0,0.1,0.1,3.4580969367988104,3.7414676452495135,0.4891377873431225,0.4390311768931251,0.0,12.294383909369815,4.523472947502015,-0.11034288933393,-0.12366364812658841
685,quadratic_confounding_n1000_p50_k5_ols,1000,50,1000,50,5,quadratic_confounding,ols,10,False,0.3919492320468278,0.36697038250116065,0.3919492320468278,0.3944732713627926,0.0,0.18290918990371757,0.18290918990371757,0.046962885080375695,0.04666050762849936,0.9935613527286745,1.006480372101474,0.0,10,10,0,8.467345800555858,1.0226995635726837,800.0,200.0,0.0625,0.0625,2.635353948202771,2.890116327863812,0.5788178340837206,0.5398337415678464,0.0,12.280823367845324,4.417599604123467,-0.0694751567831119,-0.073975524245501
705,quadratic_confounding_n1000_p50_k10_ols,1000,50,1000,50,10,quadratic_confounding,ols,10,False,0.39468113078073397,0.38234928389759804,0.39468113078073397,0.39623181886867376,0.0,0.17205452175966504,0.17205452175966504,0.036915207489877616,0.043891459632567555,1.188980439690143,0.8410567294619306,0.0,10,10,0,9.077586436702465,1.204049331267514,900.0,100.0,0.05555555555555549,0.0555555555555555,2.524281472643059,2.7059060862842013,0.5956778116753527,0.5620007906176454,0.0,12.014473093052548,4.33451598889976,-0.07291589344191508,-0.07750391932441485
725,quadratic_confounding_n1000_p100_k2_ols,1000,100,1000,100,2,quadratic_confounding,ols,10,False,0.41460086981901706,0.4030087187346021,0.41460086981901706,0.41797929791042443,0.0,0.16807857128622333,0.16807857128622333,0.0559048022883127,0.04287718655260796,0.7669678596032123,1.3038356007738654,0.0,10,10,0,9.745693749144055,1.4219243266020494,500.0,500.0,0.2,0.2,6.389912080770673,6.829482705130588,0.3224589782070229,0.3025470226234659,0.0,15.066386779160563,5.318045375257762,-0.27458657170941486,-0.2723426927949338
745,quadratic_confounding_n1000_p100_k5_ols,1000,100,1000,100,5,quadratic_confounding,ols,10,False,0.4495202140255466,0.4484199526037109,0.4495202140255466,0.452613281579529,0.0,0.16203686977996798,0.16203686977996798,0.055681234068149545,0.04133593616835915,0.742367457548932,1.3470418050135053,0.0,10,10,0,11.228194333484675,2.6606127490113423,800.0,200.0,0.125,0.125,4.209455231200132,4.4715557106258,0.4286251024780343,0.411699852872274,0.0,14.513030111434086,5.031880438638808,-0.17573861497806903,-0.1669120072537603
765,quadratic_confounding_n1000_p100_k10_ols,1000,100,1000,100,10,quadratic_confounding,ols,10,False,0.4062142528294846,0.4019984493712362,0.4062142528294846,0.40978471957036894,0.0,0.15713086955377525,0.15713086955377525,0.05689656493780278,0.04008440549841201,0.7045136299920883,1.4194189543376614,0.0,10,10,0,10.199014475160537,1.7552311392717526,900.0,100.0,0.11111111111111112,0.1111111111111111,3.890985467832845,4.235763001231406,0.4536883770254193,0.4213320153935298,0.0,12.6486187733443,4.4721699926536385,-0.1430291098975735,-0.14153327572278043
785,quadratic_confounding_n1000_p150_k2_ols,1000,150,1000,150,2,quadratic_confounding,ols,10,False,0.3946804533470761,0.4036059770796895,0.3946804533470761,0.39624616587932737,0.0,0.15465288252345907,0.15465288252345907,0.03709393061785377,0.03945226594986196,1.063577391037473,0.9402230702032354,0.0,10,10,0,10.135205984772883,1.4741945199779471,500.0,500.0,0.29999999999999993,0.3,11.081607430536629,12.20050153442438,0.21227468793135212,0.1915581394786061,0.0,16.50699087979301,5.968340992240988,-0.4203382415348246,-0.437437783297292
805,quadratic_confounding_n1000_p150_k5_ols,1000,150,1000,150,5,quadratic_confounding,ols,10,False,0.41916695441385904,0.4351121317174643,0.41916695441385904,0.4222273143171413,0.0,0.16511854889655342,0.16511854889655342,0.05348903608192195,0.04212207880014114,0.7874899584211693,1.2698574620619798,0.0,10,10,0,10.058753391146226,1.7390548087343214,800.0,200.0,0.1875,0.1875,6.151933101825604,6.742624425397038,0.3282666211529748,0.3074254929500249,0.0,14.164558511841179,4.88807174867292,-0.23918976556913227,-0.2378334052488035
825,quadratic_confounding_n1000_p150_k10_ols,1000,150,1000,150,10,quadratic_confounding,ols,10,False,0.4204836258258676,0.41970512220203327,0.4204836258258676,0.4248648241808777,0.0,0.16700073642181096,0.16700073642181096,0.06414947162317983,0.04260222867903336,0.6641088009155081,1.5057773645243802,0.0,10,10,0,9.959688056686748,1.8494331403473587,900.0,100.0,0.16666666666666657,0.1666666666666666,5.497094866925574,6.033270185288456,0.35488183372033444,0.3259380133613667,0.0,14.523741378633733,5.1089748135678015,-0.24550282508069082,-0.24618409531067004
845,quadratic_confounding_n1000_p300_k2_ols,1000,300,1000,300,2,quadratic_confounding,ols,10,False,0.3758128097582388,0.3764943405230413,0.3758128097582388,0.38085160284049796,0.0,0.12199834766002335,0.12199834766002335,0.06508691119311377,0.03112202746429164,0.4781610756109189,2.091345471235519,0.0,10,10,0,12.192826360137833,2.643814517008145,500.0,500.0,0.5999999999999999,0.6,58.405027829297886,63.90027477366278,0.05351191001867141,0.0486968661467693,0.0,28.03186970326758,10.386555717979073,-1.5057627381778977,-1.5437079385650603
865,quadratic_confounding_n1000_p300_k5_ols,1000,300,1000,300,5,quadratic_confounding,ols,10,False,0.3884408719475168,0.39457698860914614,0.3884408719475168,0.3900359621792394,0.0,0.14426697754214185,0.14426697754214185,0.03714447459639356,0.03680280039340349,0.9908014797166292,1.0092839185968934,0.0,10,10,0,10.630830807862633,1.4457514337751096,800.0,200.0,0.375,0.375,16.53248330248556,17.926280482296033,0.15529926867157384,0.142362600993083,0.0,16.861055596286583,6.046964325666818,-0.6025402908641134,-0.5796837095857863
885,quadratic_confounding_n1000_p300_k10_ols,1000,300,1000,300,10,quadratic_confounding,ols,10,False,0.3833373465975666,0.3805823648640727,0.3833373465975666,0.3869202406788002,0.0,0.16087896075143146,0.16087896075143146,0.05537499787286498,0.04104055121209983,0.741138650809965,1.349275198246825,0.0,10,10,0,9.535700943989912,1.964258477045333,900.0,100.0,0.33333333333333337,0.3333333333333333,13.423550302548525,14.987569978215376,0.18368430812772368,0.1641861505218245,0.0,17.16872655079262,6.105349415366783,-0.5717348785455454,-0.5418867365344491
6,quadratic_confounding_n250_p25_k2_lasso,250,25,250,25,2,quadratic_confounding,lasso,10,False,0.36687736623844974,0.39062391162157095,0.36687736623844974,0.3832910062930358,0.1,0.34155234283572505,0.34155234283572505,0.11696625176646486,0.08713069970299103,0.7449217050825603,1.3424229595903225,0.0,10,10,0,4.338917302222343,1.6330530889182138,125.0,125.0,0.2,0.2,6.0908839529803345,8.079231711816401,0.33348225707315987,0.2579168704692134,0.0,11.520300805730438,4.206597663046751,-0.041097980438070864,-0.045183119315109196
26,quadratic_confounding_n250_p25_k5_lasso,250,25,250,25,5,quadratic_confounding,lasso,10,False,0.36751961772758346,0.3745275782326043,0.36751961772758346,0.3777195701159871,0.1,0.356817207624921,0.356817207624921,0.09190214744182483,0.09102479786350019,0.9904534376753273,1.0096385776065144,0.0,10,10,0,4.335184551625754,1.5877567553545886,200.0,50.0,0.125,0.125,4.0359972445893435,4.77237980962568,0.44036943153696384,0.380487945282075,0.0,12.053790593017341,4.4089824034807155,-0.05246104649999174,-0.04787435877170452
46,quadratic_confounding_n250_p25_k10_lasso,250,25,250,25,10,quadratic_confounding,lasso,10,False,0.3422003394041931,0.35809789477125054,0.3422003394041931,0.3499621651903803,0.0,0.3412520554838512,0.3412520554838512,0.07726178282231344,0.08705409578669668,1.1267420011120322,0.8875146209274662,0.0,10,10,0,4.158835793495834,1.5396343532393284,225.0,25.0,0.11111111111111112,0.1111111111111111,3.5690077540001446,4.189072804103511,0.4782192939311772,0.4168655191163762,0.0,11.30201034889044,4.228876077889437,-0.07568426450425453,-0.06733599979750474
66,quadratic_confounding_n250_p50_k2_lasso,250,50,250,50,2,quadratic_confounding,lasso,10,False,0.39832710611391986,0.37872850126422075,0.39832710611391986,0.4101826662409439,0.0,0.3389878133647136,0.3389878133647136,0.10320064717410975,0.0864764830012024,0.8379451618681033,1.1933955173995086,0.0,10,10,0,4.772795433202507,1.7595985131730798,125.0,125.0,0.4,0.4,15.973700478918172,18.16360903289814,0.1602438314019428,0.1406069791060763,0.0,11.429136843285978,4.015733633213715,-0.04425141502936403,-0.033626380206612516
86,quadratic_confounding_n250_p50_k5_lasso,250,50,250,50,5,quadratic_confounding,lasso,10,False,0.4070181269011718,0.39747035319842106,0.4070181269011718,0.4230260344162639,0.0,0.37273283001861496,0.37273283001861496,0.12150569336368922,0.09508490561699356,0.782555146057121,1.2778652150439085,0.0,10,10,0,4.51833396401002,1.8985348126658763,200.0,50.0,0.25,0.25,8.0858865026843,9.68334352173707,0.27200680864815696,0.2295168374009066,0.0,12.671735496495739,4.42542303491754,-0.04143958673701043,-0.026426360105402957
106,quadratic_confounding_n250_p50_k10_lasso,250,50,250,50,10,quadratic_confounding,lasso,10,False,0.4336969060323231,0.45829697150489046,0.4336969060323231,0.4420603911516703,0.0,0.3193343435024203,0.3193343435024203,0.09021199183132823,0.08146284273020923,0.9030156753718783,1.1074004884668052,0.0,10,10,0,5.400814695392638,1.2559159005395575,225.0,25.0,0.22222222222222224,0.2222222222222222,7.338604732803006,9.532352684928105,0.2921752119592854,0.2374570275408535,0.0,12.205118120621005,4.3125737223959195,-0.0643743316791293,-0.059732105505475655
126,quadratic_confounding_n250_p100_k2_lasso,250,100,250,100,2,quadratic_confounding,lasso,10,False,0.35932491303513303,0.34305254028092846,0.35932491303513303,0.36666841095352204,0.0,0.33702803572759127,0.33702803572759127,0.07696558006649631,0.0859765397264263,1.1170777853183818,0.8951928085428598,0.0,10,10,0,4.272744203363657,1.228723194738012,125.0,125.0,0.8,0.8,273.28905137326694,458.9269898793018,0.01314679769515752,0.0074000052024935,0.0,10.893899445348664,3.8967996321205254,-0.049423661876684,-0.03924024596124545
146,quadratic_confounding_n250_p100_k5_lasso,250,100,250,100,5,quadratic_confounding,lasso,10,False,0.3692032236585309,0.3481515424983658,0.3692032236585309,0.3846092628726563,0.0,0.34008784863834063,0.34008784863834063,0.11359413486226985,0.08675710424447462,0.7637463355803142,1.3093352510034293,0.0,10,10,0,4.45735916124815,1.8319090797643638,200.0,50.0,0.5,0.5,29.654818938951955,36.865045380567565,0.09605933358754468,0.0776047267780905,0.0,11.21834986189633,4.052246754683308,-0.03802872008649631,-0.03395032845151823
166,quadratic_confounding_n250_p100_k10_lasso,250,100,250,100,10,quadratic_confounding,lasso,10,False,0.4055534613523455,0.45211601368061227,0.4055534613523455,0.41943454747079023,0.0,0.3557972871234073,0.3557972871234073,0.1128013474956857,0.09076461406209366,0.804641221733323,1.2427899205136963,0.0,10,10,0,4.739496348678695,1.9555475598292538,225.0,25.0,0.4444444444444445,0.4444444444444444,22.079592888199883,27.229678805803697,0.12246823764266143,0.0996357011179329,0.0,11.933415808250173,4.0864905570962184,-0.05833051749134953,-0.06560808416290467
186,quadratic_confounding_n250_p150_k2_lasso,250,150,250,150,2,quadratic_confounding,lasso,10,False,0.40522317757665977,0.40081217530710755,0.40522317757665977,0.40984152327570256,0.0,0.33219356166256053,0.33219356166256053,0.06467225539100223,0.08474325552616335,1.3103494692401523,0.7631551914008724,0.0,10,10,0,5.031174866090647,1.7314996844001032,125.0,125.0,1.1999999999999997,1.2,5.4029975709458534e+17,1.8737811716110472e+18,-8.529589448525609e-16,-9.967581854064172e-16,0.0,12.079860344528104,4.293209388733541,-0.018023194242190052,-0.01730301919457603
206,quadratic_confounding_n250_p150_k5_lasso,250,150,250,150,5,quadratic_confounding,lasso,10,False,0.3569402674703649,0.36220578417114635,0.3569402674703649,0.3635069098590113,0.0,0.3750312105943957,0.3750312105943957,0.07250225263497927,0.09567122719244786,1.3195621338017647,0.7578271415828821,0.0,10,10,0,3.9465426307606855,1.2381530827803144,200.0,50.0,0.75,0.75,157.49027484169034,203.35440904796383,0.021746296278331658,0.016111988735896,0.0,10.749053326159745,3.8905092848052307,-0.05118085512277841,-0.03580188845571573
226,quadratic_confounding_n250_p150_k10_lasso,250,150,250,150,10,quadratic_confounding,lasso,10,False,0.4021159399035098,0.4344140595314666,0.4021159399035098,0.4109926164791096,0.0,0.32644062871120805,0.32644062871120805,0.08955260202101797,0.08327567058959381,0.9299078833024755,1.0753753333594713,0.0,10,10,0,4.8621021280828645,0.9923399492914765,225.0,25.0,0.6666666666666667,0.6666666666666666,85.88976137635072,116.66170017133784,0.03791386939993948,0.0272918355658701,0.0,11.166355117730909,3.959130558744026,-0.06788199798881535,-0.047906998372978696
246,quadratic_confounding_n250_p300_k2_lasso,250,300,250,300,2,quadratic_confounding,lasso,10,False,0.3812370523962437,0.3671329256785729,0.3812370523962437,0.3949347889793068,0.0,0.35034783722215546,0.35034783722215546,0.10868812378316069,0.08937444827095799,0.8223018777034495,1.21609840268495,0.0,10,10,0,4.508392587427607,1.800814666927951,125.0,125.0,2.3999999999999995,2.4,3.3286330944815196e+18,1.6645243403164463e+19,-2.2688604054547916e-15,-2.478289765493897e-15,0.0,12.299849954852037,4.436073370300874,-0.025165855456096238,-0.0182504525939731
266,quadratic_confounding_n250_p300_k5_lasso,250,300,250,300,5,quadratic_confounding,lasso,10,False,0.3683268334716626,0.3755724333344619,0.3683268334716626,0.3789627656930188,0.1,0.3444293116045653,0.3444293116045653,0.09397471011122523,0.08786462030728703,0.9349815519866302,1.0695398191282168,0.0,10,10,0,4.278223065553309,1.1695264934970475,200.0,50.0,1.5,1.5,3.282841126610678e+18,6.387204926073775e+19,-1.7027422638130104e-15,-2.068134608983301e-15,0.0,10.647496962974905,3.8703523721658355,-0.05093276399376458,-0.04529519876805098
286,quadratic_confounding_n250_p300_k10_lasso,250,300,250,300,10,quadratic_confounding,lasso,10,False,0.4354577604368283,0.41025510085501016,0.4354577604368283,0.4452043262283613,0.0,0.36005145914809744,0.36005145914809744,0.09765831003948326,0.09184986202757583,0.9405227470190803,1.0632385055751479,0.0,10,10,0,4.85820845085797,1.2430407661969622,225.0,25.0,1.3333333333333337,1.3333333333333333,3.028182860698496e+18,4.705236034083207e+19,-1.4875477648122293e-15,-1.7093282990039306e-15,0.0,12.750812285223061,4.411166287529573,-0.07322826081586033,-0.07642622490959108
306,quadratic_confounding_n500_p25_k2_lasso,500,25,500,25,2,quadratic_confounding,lasso,10,False,0.3886393273788554,0.39604653577712623,0.3886393273788554,0.39316438116169505,0.0,0.25469880755700935,0.25469880755700935,0.06269594908737018,0.06497418560127784,1.0363378582997893,0.9649362821122786,0.0,10,10,0,6.1626474537049765,1.5949553176252735,250.0,250.0,0.1,0.1,3.3215690223374184,3.820506077738371,0.49546753000298294,0.4445919409211408,0.0,11.186048207830472,4.005897156214054,-0.01796641840990741,-0.018096182921385467
326,quadratic_confounding_n500_p25_k5_lasso,500,25,500,25,5,quadratic_confounding,lasso,10,False,0.4155719882946278,0.40840655812391014,0.4155719882946278,0.420336777181076,0.0,0.26131104171765435,0.26131104171765435,0.06652425452271925,0.06666098003001382,1.002055273047034,0.9979489424362946,0.0,10,10,0,6.288698907801998,1.0390316048161599,400.0,100.0,0.0625,0.0625,2.5633135778288554,2.8456262692715817,0.586715391688832,0.529657089515247,0.0,12.508064215858713,4.435291081382575,-0.025256224848806703,-0.015330877318001581
346,quadratic_confounding_n500_p25_k10_lasso,500,25,500,25,10,quadratic_confounding,lasso,10,False,0.3855826764176234,0.40313113817123325,0.3855826764176234,0.390927238316571,0.0,0.23995562904345605,0.23995562904345605,0.06790602415138343,0.06121317067435099,0.9014394737334053,1.1093368208720615,0.0,10,10,0,6.35764174164639,1.1345981782885295,450.0,50.0,0.05555555555555549,0.0555555555555555,2.440877746270377,2.7927639523352616,0.6060299095396497,0.5546324790906301,0.0,10.967147144474854,3.9352118283127604,-0.02976426960858915,-0.02729145760982755
366,quadratic_confounding_n500_p50_k2_lasso,500,50,500,50,2,quadratic_confounding,lasso,10,False,0.35155105411963655,0.3509375978492688,0.35155105411963655,0.35916908568203865,0.0,0.2655236309482012,0.2655236309482012,0.07756207877166682,0.06773562013984721,0.873308467392326,1.1450707709109604,0.0,10,10,0,5.39244856499023,1.5124310316231584,250.0,250.0,0.2,0.2,6.345003185884205,7.281273668314244,0.32151822591134677,0.289956795712607,0.0,11.5578218700756,4.331595815261493,-0.00921895183723164,-0.011909962672639132
386,quadratic_confounding_n500_p50_k5_lasso,500,50,500,50,5,quadratic_confounding,lasso,10,False,0.3769513918993111,0.37179741986842774,0.3769513918993111,0.3832356038658341,0.0,0.25969119340058394,0.25969119340058394,0.07285584103467285,0.06624775341851626,0.9092991375528595,1.0997481012587762,0.0,10,10,0,5.8922343581621615,1.707676533666971,400.0,100.0,0.125,0.125,4.0671799751205455,4.506471483326253,0.4391654880797146,0.4016400751004148,0.0,11.0918966387668,4.013001038856397,-0.015044455598436026,-0.01570526405503555
406,quadratic_confounding_n500_p50_k10_lasso,500,50,500,50,10,quadratic_confounding,lasso,10,False,0.4279133602512328,0.42740356579051264,0.4279133602512328,0.43160634313509993,0.0,0.2700202034976966,0.2700202034976966,0.05938753659885518,0.06888270497390214,1.1598848667386887,0.8621545367789427,0.0,10,10,0,6.361030725720951,1.3619872789148797,450.0,50.0,0.11111111111111112,0.1111111111111111,3.665280354549799,4.047153994374668,0.47078092814432493,0.4349976462556303,0.0,12.42321346642035,4.274186474286576,-0.03617118560928585,-0.03331986727737278
426,quadratic_confounding_n500_p100_k2_lasso,500,100,500,100,2,quadratic_confounding,lasso,10,False,0.41087044326621064,0.37850020295805586,0.41087044326621064,0.4196852995713069,0.0,0.24304356295726026,0.24304356295726026,0.09019256883952483,0.06200090891766837,0.6874281297828818,1.4546975264393696,0.0,10,10,0,6.691942655708812,1.6845775181687612,250.0,250.0,0.4,0.4,18.122362678184693,20.10379660735761,0.14399037073278206,0.1282911820639298,0.0,11.388748989799383,3.999840886359388,-0.010729188804907568,-0.008716578688320013
446,quadratic_confounding_n500_p100_k5_lasso,500,100,500,100,5,quadratic_confounding,lasso,10,False,0.37991648224086677,0.3705519773850535,0.37991648224086677,0.3903105323004869,0.0,0.22716946541680172,0.22716946541680172,0.09431494606673851,0.05795139423897998,0.6144455004827422,1.6274836404764053,0.0,10,10,0,6.662119660027452,1.7737432028327085,400.0,100.0,0.25,0.25,8.379751283610055,9.314178073533386,0.2619086705321636,0.2362300550296988,0.0,10.7999886353636,3.889990408808528,-0.02302855262872605,-0.0167101825038486
466,quadratic_confounding_n500_p100_k10_lasso,500,100,500,100,10,quadratic_confounding,lasso,10,False,0.39264983547079846,0.37890895025957894,0.39264983547079846,0.3958052675588751,0.0,0.23824926711373307,0.23824926711373307,0.05257710245289052,0.06077787426370738,1.155976108005663,0.8650697822165552,0.0,10,10,0,6.6656051703696475,1.4382409035903794,450.0,50.0,0.22222222222222224,0.2222222222222222,7.282553096643902,8.400988513333262,0.29331749404898616,0.2620966273111126,0.0,11.64867136161056,4.246846904480632,-0.03363498904452743,-0.03295192393661479
486,quadratic_confounding_n500_p150_k2_lasso,500,150,500,150,2,quadratic_confounding,lasso,10,False,0.41021204735753347,0.4193868391745419,0.41021204735753347,0.4151852850242352,0.0,0.2520399723511749,0.2520399723511749,0.06753515219166457,0.0642959113140752,0.9520362245072548,1.050380200099602,0.0,10,10,0,6.4187007859824305,1.0830272581034739,250.0,250.0,0.5999999999999999,0.6,56.29166690144869,66.95908567145281,0.054764066610607495,0.0448778253447053,0.0,11.368248256622701,4.019512049810764,-0.015560407765069317,-0.007907113735585444
506,quadratic_confounding_n500_p150_k5_lasso,500,150,500,150,5,quadratic_confounding,lasso,10,False,0.40521632929805246,0.42407250509538463,0.40521632929805246,0.4105413670920079,0.0,0.23907169097879527,0.23907169097879527,0.06947374055463214,0.06098767627010079,0.8778522040589112,1.13914391896075,0.0,10,10,0,6.733053423073633,1.2879917270754635,400.0,100.0,0.375,0.375,16.067324522690477,19.5131274765618,0.15882476018265937,0.1323668056340937,0.0,11.67456915357117,4.132934026268282,-0.01234051348214883,-0.009509049780791309
526,quadratic_confounding_n500_p150_k10_lasso,500,150,500,150,10,quadratic_confounding,lasso,10,False,0.38107336984622675,0.3795623389051872,0.38107336984622675,0.38607679948950474,0.0,0.24206697284822928,0.24206697284822928,0.06530596278799368,0.06175177878781359,0.9455764244420034,1.0575559776568166,0.0,10,10,0,6.230674777261697,1.0970722318047468,450.0,50.0,0.33333333333333337,0.3333333333333333,12.888816216649818,14.16468991825984,0.18946230433139793,0.1722979215913031,0.0,11.273280129455442,4.127607994830396,-0.03311580313878322,-0.027283778797808484
546,quadratic_confounding_n500_p300_k2_lasso,500,300,500,300,2,quadratic_confounding,lasso,10,False,0.3893817566057053,0.3992581999366618,0.3893817566057053,0.392970610989764,0.0,0.23442688058856334,0.23442688058856334,0.05585446092125618,0.05980277566034775,1.0706893357122884,0.9339777343861733,0.0,10,10,0,6.535451164775244,0.9662980698976033,250.0,250.0,1.1999999999999997,1.2,1.0629573795169825e+19,1.6280501919272203e+20,-1.2576296306527336e-15,-1.3670665857127202e-15,0.0,11.352992462644702,4.14837366732518,-0.00984648974488445,-0.009217776647599119
566,quadratic_confounding_n500_p300_k5_lasso,500,300,500,300,5,quadratic_confounding,lasso,10,False,0.399961430953543,0.4106523923512704,0.399961430953543,0.4050650299158408,0.0,0.24657452114440676,0.24657452114440676,0.06756504857719853,0.06290166355724658,0.9309793285410924,1.0741377056857617,0.0,10,10,0,6.405371120059496,1.184745614063207,400.0,100.0,0.75,0.75,177.13617099600756,218.37753220581843,0.01947716809174212,0.0156826840308114,0.0,11.548522365305718,4.087845211699149,-0.015396939522898051,-0.01682602697140225
586,quadratic_confounding_n500_p300_k10_lasso,500,300,500,300,10,quadratic_confounding,lasso,10,False,0.43855570037721936,0.43283755619970155,0.43855570037721936,0.4436407152656504,0.0,0.2526785325915611,0.2526785325915611,0.07060045568049719,0.06445880933458187,0.9130084036042291,1.0952801705355169,0.0,10,10,0,6.937356632044718,1.3399167754314665,450.0,50.0,0.6666666666666667,0.6666666666666666,90.89606173454251,110.40344315611364,0.03581557092798028,0.0282868971536643,0.0,12.218111484325823,4.193760670931465,-0.03373987424533691,-0.028167248050484643
606,quadratic_confounding_n1000_p25_k2_lasso,1000,25,1000,25,2,quadratic_confounding,lasso,10,False,0.38244203528609366,0.3890389693716184,0.38244203528609366,0.3885305362483208,0.0,0.18435569682720152,0.18435569682720152,0.07221932061926965,0.04702951449673502,0.6512040558324852,1.535616971429365,0.0,10,10,0,8.263697914824656,1.9770326148102415,500.0,500.0,0.05,0.05,2.2854273149091293,2.550607651848072,0.6326613188236214,0.5882569002356759,0.0,11.352686467253786,4.14831962136793,-0.00421050318519538,-0.00676954844512871
626,quadratic_confounding_n1000_p25_k5_lasso,1000,25,1000,25,5,quadratic_confounding,lasso,10,False,0.3719614491395798,0.3812573808065767,0.3719614491395798,0.3750460705524689,0.0,0.17680143083880812,0.17680143083880812,0.05059902711879032,0.04510240582622653,0.8913690320634133,1.1218698025498137,0.0,10,10,0,8.323207150658472,1.315461595289332,800.0,200.0,0.03125,0.03125,1.9131869900016707,2.025275487015521,0.7069652822631629,0.6576369896069332,0.0,11.015863456723796,4.035276527282386,-0.00893014992292462,-0.007764779620722899
646,quadratic_confounding_n1000_p25_k10_lasso,1000,25,1000,25,10,quadratic_confounding,lasso,10,False,0.39354011239724296,0.39438137902428605,0.39354011239724296,0.3945859197812194,0.0,0.18217562670502901,0.18217562670502901,0.03026233493151237,0.046473374159446156,1.5356836894648576,0.651175764163043,0.0,10,10,0,8.499767841835233,0.8428641271918578,900.0,100.0,0.0277777777777777,0.0277777777777777,1.867857442297789,2.0814354082537374,0.7119226031444306,0.6565843020060129,0.0,11.440024378152156,4.1109627402861,-0.013598414586205356,-0.010447250720412539
666,quadratic_confounding_n1000_p50_k2_lasso,1000,50,1000,50,2,quadratic_confounding,lasso,10,False,0.41068971814843447,0.4087023002685931,0.41068971814843447,0.4128376533844332,0.0,0.17362290620663703,0.17362290620663703,0.04433312605371169,0.04429155770577472,0.9990623637077474,1.0009385162791768,0.0,10,10,0,9.342770033354778,1.1585790820553312,500.0,500.0,0.1,0.1,3.4649057402599874,3.7038130960267455,0.4886347715755677,0.4537431717971329,0.0,11.439867911122061,4.068637545896992,-0.0022478907729721,-0.006109888701824143
686,quadratic_confounding_n1000_p50_k5_lasso,1000,50,1000,50,5,quadratic_confounding,lasso,10,False,0.4014896483887257,0.4051833313149953,0.4014896483887257,0.4028585322921138,0.0,0.17813098629503454,0.17813098629503454,0.03497712390904096,0.045441578136488345,1.2991799512921791,0.7697163114358321,0.0,10,10,0,8.92053563711595,1.1705705423187125,800.0,200.0,0.0625,0.0625,2.6486035289778025,3.0427240832253366,0.5781054740601442,0.5265179249044456,0.0,11.381665785614162,3.998596714478995,-0.01244840957827135,-0.011058435295048128
706,quadratic_confounding_n1000_p50_k10_lasso,1000,50,1000,50,10,quadratic_confounding,lasso,10,False,0.37553687774434785,0.3753175809001853,0.37553687774434785,0.37616467134418424,0.0,0.18556294098919884,0.18556294098919884,0.022898651622235977,0.047337484946224154,2.067260803263044,0.48373190185851805,0.0,10,10,0,8.025728696181464,1.0488017396201905,900.0,100.0,0.05555555555555549,0.0555555555555555,2.4910661998031403,2.6079617040251746,0.5998419810531128,0.5671318938492322,0.0,11.105627608086024,4.062502598781504,-0.01482699164532257,-0.01156646442964635
726,quadratic_confounding_n1000_p100_k2_lasso,1000,100,1000,100,2,quadratic_confounding,lasso,10,False,0.41767957156428326,0.4257828344090119,0.41767957156428326,0.41976155281625843,0.0,0.17608520036636074,0.17608520036636074,0.0440143501926523,0.04491969397101036,1.0205692864803262,0.9798452816944314,0.0,10,10,0,9.402643733649425,1.4427468826780254,500.0,500.0,0.2,0.2,6.422171387975733,7.208986895326908,0.3179069966950371,0.2918888743348104,0.0,11.922420884504907,4.203756276325765,-0.007366486344726123,-0.007011954243735673
746,quadratic_confounding_n1000_p100_k5_lasso,1000,100,1000,100,5,quadratic_confounding,lasso,10,False,0.40509976775134426,0.3989030480629755,0.40509976775134426,0.4084536042786289,0.0,0.17970512045845227,0.17970512045845227,0.055060825113986925,0.04584314297409494,0.8325909188463932,1.201070030148254,0.0,10,10,0,8.98663725388747,1.32142438389087,800.0,200.0,0.125,0.125,4.191921856732739,4.567856071613068,0.43028012589931,0.4004237978327792,0.0,11.485878959601964,4.089724108030015,-0.00804740444042676,-0.00779607828894603
766,quadratic_confounding_n1000_p100_k10_lasso,1000,100,1000,100,10,quadratic_confounding,lasso,10,False,0.3994495559111286,0.3966118496495603,0.3994495559111286,0.39983025018839785,0.0,0.1855851950182071,0.1855851950182071,0.018387231321972723,0.047343161994440545,2.5747847060511777,0.3883819869093643,0.0,10,10,0,8.473243776242636,0.6349722958827443,900.0,100.0,0.11111111111111112,0.1111111111111111,3.848586865901288,4.271065598341574,0.45460844271142015,0.4122673363541623,0.0,11.221851974881378,3.955469328750534,-0.0150981829925611,-0.01213862501531721
